,ticker,company_name,offer_price,price_range_higher_bound,price_range_lower_bound,first_day_trading_price,days,top_tier_dummy,positive_eps_dummy,prior_nasdaq_15day_returns,share_overhang,up_revision,sales,number_of_sentences,number_of_words,number_of_real_words,number_of_long_sentences,number_of_long_words,number_of_positive_words,number_of_negative_words,number_of_uncertain_words,pre_IPO_price_revision,post_IPO_initial_return
0,AATI,ADVANCED ANALOGIC TECHNOLOGIES INC,-0.6363231103185129,-0.9051983363184889,-0.865042589927987,-0.19033283733782214,-0.17519293259259364,1.0,0.010967597271063147,0.6635386635517622,-0.07897708992508255,-0.07083208823557575,-0.26065426042103096,0.025058224645125398,-0.007086020910637198,0.03415355273243058,0.054951025380611286,0.022998996416753244,-0.16416523982903183,-0.03629858855092276,-0.08302610141200933,0,1
1,ABPI,ACCENTIA BIOPHARMACEUTICALS INC,-0.9681570002383979,-0.8294385525280029,-0.9514174133349763,-0.2544851421099399,0.7356621374567301,0.0,-0.020955434334007362,-0.6318048951755615,-0.19541169319182108,-0.398784181903107,-0.27691721679775294,1.8542668461056684,1.660218754606423,1.6947416732159712,1.7771606242595803,0.9335816465014094,0.066364671420247,1.4393593389484391,1.3336531209451645,1,0
2,ACAD,ACADIA PHARMACEUTICALS INC,-1.1340739451983404,-0.22336028220411455,-0.26041882607906125,-0.26212232408715885,-0.387947401509224,1.0,-0.01855330522313077,0.4083142681792619,-0.311178780184879,-0.294799371715841,-0.28879521059676927,-1.507829997077261,-1.3774256782489727,-1.3677759820060102,-1.3706100301507842,-0.7499374391202223,-0.18977967441228505,-1.027940715830494,-1.2250430255570781,1,0
3,ACHN,ACHILLION PHARMACEUTICALS INC,-0.38744769287859904,0.07967885295782959,0.08508046754889632,-0.1831122250706293,0.4032332797744952,1.0,-0.01646724573210636,0.38719033237126926,-0.33040695194152425,-0.31479645059800754,-0.28806043654346225,-0.7841244054090711,-0.826680344596969,-0.7906569454915436,-0.9668384017054756,-0.3602927702467881,0.29689458266952584,-0.7210038669106267,-0.5022475039462752,1,1
4,ACLI,AMERICAN COMMERCIAL LINES INC. ,1.1887632842408549,0.83727669086269,0.9488287016187902,0.43077810919687975,-0.454433173045671,1.0,-0.010272281183003568,-1.2895552895577354,-0.17738236055865048,-0.16481835898175848,0.11118301361280493,0.6063020856699708,0.3808430412646647,0.36854737238369556,0.34335933141297453,0.08652801851568274,-0.036093066912765814,0.3414698408889139,0.32173939069004037,0,1
5,ACOM,Ancestry.com Inc. ,-0.05561380295871399,-0.14760049841362852,-0.17404400267207185,-0.15797896960466107,-0.36135309289464523,1.0,-0.010335495106974004,-1.9814499977493096,-0.06510390494699914,-0.19851715635488118,-0.16704993446290292,0.25299699367447653,0.9631960483861861,0.5253979387795241,0.27743743289129147,0.28770325516229284,-0.16416523982903183,-0.2842091203708156,0.5241221367410652,0,1
6,ACOR,ACORDA THERAPEUTICS INC,-1.2999908901582828,-0.37487984978508665,-0.43316847289304,-0.26184460874005583,-0.13530146967072545,1.0,-0.02253578243326828,-0.09880453685065191,-0.28998330910346964,-0.27480229283367447,-0.2902237956899584,0.16751995528846986,0.5513774655653185,0.5293295492828496,0.6976895359670208,0.03994006897646778,0.34812345183603227,-0.16615648617086662,-0.1408497431408736,1,1
7,ACRX,ACELRX PHARMACEUTICALS INC,-1.4659078351182255,-0.22336028220411455,-0.26041882607906125,-0.29197674707513693,-0.3812988243555793,0.0,-0.015392609024608936,1.0160512096174104,-0.2868567047802559,-0.17481689842284176,-0.22705946903603433,-0.7499335900546684,-0.2814479772477882,-0.27706445763607346,-0.15105490749964817,-1.4402861459285896,-0.3434662819118043,-0.0008827982909380706,-0.32877657875968236,1,0
8,ACTV,ACTIVE NETWORK INC,0.1932616144811998,0.38271798811977376,0.43057976117685387,-0.13437314523712968,-0.32146162997277705,1.0,-0.013938688773288894,-1.119224722061964,0.03676035128839622,-0.05483442512984252,-0.11456031308864227,0.8798286085051922,0.3777190270263984,0.4279353836707705,0.33511909409776414,0.5037019302986531,-0.26662297816204467,0.04633825538904151,1.2902853896485165,1,1
9,ACW,ACCURIDE CORP,-0.8022400552784553,0.5342375557007458,0.6033294079908327,-0.3551570514430217,-0.2815701670509088,1.0,-0.0012959039792015642,-0.9851637887263234,-0.14964325040040588,-0.05483442512984252,0.022670902261044675,-0.4593116595422458,-0.6658854940979689,-0.6803649245298331,-0.7937934180860576,-0.46617447374500387,0.3225090172527791,-0.35504070089078493,0.03262118204571915,1,0
