,ticker,company_name,offer_price,price_range_higher_bound,price_range_lower_bound,first_day_trading_price,days,top_tier_dummy,positive_eps_dummy,prior_nasdaq_15day_returns,share_overhang,up_revision,sales,number_of_sentences,number_of_words,number_of_real_words,number_of_long_sentences,number_of_long_words,number_of_positive_words,number_of_negative_words,number_of_uncertain_words,pre_IPO_price_revision,post_IPO_initial_return
0,AATI,ADVANCED ANALOGIC TECHNOLOGIES INC,-0.6367411198851322,-0.9063021981094925,-0.8663967385487861,-0.1953725849620909,-0.18458965945765368,0.41168985432629135,0.010374044416253149,0.6653860971014477,-0.08085281242441611,-0.07260990898320545,-0.2883333583691365,0.024877734961748763,-0.007278394473708711,0.03396861263552979,0.054766154381972076,0.022827764061094116,-0.16448713385722644,-0.03664809989868601,-0.08325563110211995,0,1
1,ABPI,ACCENTIA BIOPHARMACEUTICALS INC,-0.9685787998529813,-0.8305395049034124,-0.9527765018658269,-0.2595486475596934,0.7274149855432236,-2.5099800796022294,-0.02154908810783073,-0.6300214432933359,-0.19731011348358904,-0.4006195754171884,-0.30464602420721604,1.8541067091875272,1.6600473712771358,1.6945761559621741,1.7769959349899487,0.9334195294895341,0.06605063047182487,1.439070681499442,1.3334486800894372,1,1
2,ACAD,ACADIA PHARMACEUTICALS INC,-1.1344976398369058,-0.22443795925477303,-0.2617383953295011,-0.267188657850521,-0.39761264223158144,0.41168985432629135,-0.01914695140304818,0.4101490952800387,-0.3130997681432821,-0.2966165104503158,-0.31656032436161335,-1.5080275425047136,-1.3776353034568503,-1.3679773195810456,-1.3708116065997502,-0.7501164089188609,-0.19010244100489881,-1.028331120998228,-1.225292779919804,1,1
3,ACHN,ACHILLION PHARMACEUTICALS INC,-0.38786285990924524,0.07861281356954675,0.08378065793866209,-0.18814929865151417,0.3945665749589618,0.41168985432629135,-0.017060885317315966,0.38902411608504095,-0.3323316882448281,-0.3166170998670221,-0.315823304393015,-0.7843138984963838,-0.8268830362954617,-0.7908515328722591,-0.9670352465529041,-0.3604678395262261,0.29658839480087607,-0.7213816144674173,-0.5024844578832951,1,1
4,ACLI,AMERICAN COMMERCIAL LINES INC. ,1.1883661199380382,0.8362397456303462,0.9475782911090692,0.42596838051778957,-0.4641823243484338,0.41168985432629135,-0.010865901183929393,-1.2878043263282086,-0.1792772662075343,-0.16661267924172496,0.08464047596632945,0.6061280632204074,0.38065555146479374,0.36836634347862734,0.34317784012971936,0.0863574221142411,-0.036410598118864594,0.3411359081392347,0.32151702923832487,0,0
5,ACOM,Ancestry.com Inc. ,-0.05602517994139617,-0.14867526604869305,-0.1753586320124602,-0.16300673546855363,-0.3709847693848405,0.41168985432629135,-0.01092911530773946,-1.9797332096826872,-0.06697692300397447,-0.20031739251850653,-0.19444292080151132,0.25281904016122275,0.963015890014824,0.5252187444557732,0.27725516910166287,0.2875346726158731,-0.16448713385722644,-0.2845688551735715,0.5239033594085473,0,0
6,ACOR,ACORDA THERAPEUTICS INC,-1.3004164798208304,-0.37596334566693296,-0.43449792196358245,-0.26691083965578416,-0.14464785018754225,0.41168985432629135,-0.02312944120308241,-0.0969947581677466,-0.29190016521111994,-0.2766159210336095,-0.3179932760775641,0.16734105071142,0.5511921226779297,0.5291504009446463,0.6975121969055231,0.03976900620859999,0.34781900909622077,-0.1665113526617212,-0.14108029686504076,1,1
7,ACRX,ACELRX PHARMACEUTICALS INC,-1.4663353198047548,-0.22443795925477303,-0.2617383953295011,-0.29705413696771865,-0.39095567401989617,-2.5099800796022294,-0.015986245212544825,1.0179160550269426,-0.28877295138683035,-0.1766129739500781,-2.3077749059488655e-16,-0.7501227027164626,-0.2816438048413941,-0.27725303785210553,-0.15124219258070462,-1.4404720264297248,-0.34379428389093303,-0.001230849145130935,-0.32901046059453304,1,1
8,ACTV,ACTIVE NETWORK INC,0.19285308003449075,0.3816635863938666,0.42929971120682486,-0.13939216904478996,-0.33104296011472906,0.41168985432629135,-0.014532320364913285,-1.1174653455943782,0.03490719067654158,-0.05660943744984037,-0.1417928592990882,0.8796576294597761,0.3775314978973117,0.4277550493894992,0.33493750625121227,0.5035355099965729,-0.2669483624479159,0.04599215185960915,1.2900801807672466,1,0
9,ACW,ACCURIDE CORP,-0.8026599598690568,0.5331889728060265,0.6020592378409065,-0.36025783919559584,-0.29110115084461763,0.41168985432629135,-0.0018894956028998636,-0.9833977905080842,-0.15153274857980023,-0.05660943744984037,-0.004142182097664697,-0.4594975385871333,-0.666086161498593,-0.6805582218949255,-0.7939882351042558,-0.46635060294813774,0.3222037019485484,-0.3554033566806816,0.032393700423721444,1,1
