,ticker,company_name,offer_price,price_range_higher_bound,price_range_lower_bound,first_day_trading_price,days,top_tier_dummy,positive_eps_dummy,prior_nasdaq_15day_returns,share_overhang,up_revision,sales,number_of_sentences,number_of_words,number_of_real_words,number_of_long_sentences,number_of_long_words,number_of_positive_words,number_of_negative_words,number_of_uncertain_words,pre_IPO_price_revision,post_IPO_initial_return
0,AATI,ADVANCED ANALOGIC TECHNOLOGIES INC,-0.6363231103185127,-0.9051983363184863,-0.8650425899279867,-0.1903328373378223,-0.1751929325925937,0.3973597071195153,0.010967597271063162,0.6635386635517625,-0.07897708992508248,-0.07083208823557574,-0.2606542604210309,0.025058224645125478,-0.007086020910637142,0.03415355273243067,0.054951025380611154,0.02299899641675316,-0.164165239829032,-0.03629858855092272,-0.08302610141200925,0,1
1,ABPI,ACCENTIA BIOPHARMACEUTICALS INC,-0.9681570002383978,-0.8294385525280004,-0.9514174133349761,-0.2544851421099401,0.7356621374567301,-2.516611478423598,-0.020955434334007355,-0.6318048951755617,-0.19541169319182095,-0.39878418190310694,-0.2769172167977529,1.8542668461056682,1.6602187546064235,1.6947416732159724,1.777160624259579,0.933581646501409,0.066364671420247,1.4393593389484396,1.333653120945164,1,1
2,ACAD,ACADIA PHARMACEUTICALS INC,-1.1340739451983401,-0.22336028220411386,-0.2604188260790612,-0.2621223240871591,-0.3879474015092241,0.3973597071195153,-0.018553305223130763,0.4083142681792621,-0.3111787801848788,-0.294799371715841,-0.2887952105967692,-1.5078299970772606,-1.377425678248973,-1.3677759820060107,-1.3706100301507835,-0.7499374391202219,-0.18977967441228522,-1.0279407158304943,-1.2250430255570772,1,1
3,ACHN,ACHILLION PHARMACEUTICALS INC,-0.3874476928785989,0.07967885295782964,0.08508046754889624,-0.18311222507062946,0.40323327977449513,0.3973597071195153,-0.016467245732106353,0.38719033237126943,-0.33040695194152403,-0.3147964505980074,-0.28806043654346225,-0.7841244054090709,-0.8266803445969692,-0.7906569454915441,-0.9668384017054751,-0.36029277024678796,0.29689458266952595,-0.7210038669106269,-0.5022475039462747,1,1
4,ACLI,AMERICAN COMMERCIAL LINES INC. ,1.188763284240855,0.8372766908626876,0.9488287016187903,0.43077810919688,-0.45443317304567105,0.3973597071195153,-0.010272281183003554,-1.2895552895577362,-0.17738236055865034,-0.1648183589817585,0.111183013612805,0.6063020856699709,0.3808430412646649,0.36854737238369584,0.3433593314129742,0.08652801851568262,-0.03609306691276589,0.3414698408889141,0.3217393906900402,0,0
5,ACOM,Ancestry.com Inc. ,-0.05561380295871391,-0.1476004984136281,-0.17404400267207187,-0.15797896960466123,-0.3613530928946453,0.3973597071195153,-0.01033549510697399,-1.9814499977493105,-0.06510390494699908,-0.19851715635488118,-0.16704993446290284,0.25299699367447664,0.9631960483861866,0.5253979387795243,0.27743743289129125,0.2877032551622926,-0.164165239829032,-0.2842091203708156,0.524122136741065,0,0
6,ACOR,ACORDA THERAPEUTICS INC,-1.2999908901582828,-0.3748798497850856,-0.43316847289303984,-0.26184460874005605,-0.1353014696707255,0.3973597071195153,-0.02253578243326827,-0.09880453685065188,-0.2899833091034694,-0.2748022928336744,-0.2902237956899584,0.16751995528846994,0.5513774655653187,0.5293295492828499,0.6976895359670203,0.03994006897646767,0.3481234518360324,-0.16615648617086665,-0.14084974314087348,1,1
7,ACRX,ACELRX PHARMACEUTICALS INC,-1.4659078351182253,-0.22336028220411386,-0.2604188260790612,-0.2919767470751371,-0.3812988243555793,-2.516611478423598,-0.015392609024608924,1.0160512096174108,-0.28685670478025566,-0.17481689842284176,-0.22705946903603422,-0.7499335900546683,-0.2814479772477882,-0.2770644576360735,-0.1510549074996482,-1.4402861459285887,-0.3434662819118045,-0.0008827982909380124,-0.32877657875968214,1,1
8,ACTV,ACTIVE NETWORK INC,0.19326161448119986,0.38271798811977265,0.430579761176854,-0.13437314523712982,-0.3214616299727771,0.3973597071195153,-0.013938688773288879,-1.1192247220619644,0.0367603512883962,-0.05483442512984251,-0.11456031308864217,0.8798286085051922,0.3777190270263986,0.4279353836707707,0.33511909409776386,0.5037019302986528,-0.26662297816204483,0.04633825538904157,1.2902853896485158,1,0
9,ACW,ACCURIDE CORP,-0.8022400552784552,0.534237555700744,0.6033294079908329,-0.35515705144302195,-0.28157016705090887,0.3973597071195153,-0.0012959039792015514,-0.9851637887263237,-0.1496432504004058,-0.05483442512984251,0.02267090226104475,-0.45931165954224557,-0.665885494097969,-0.6803649245298334,-0.7937934180860573,-0.4661744737450037,0.3225090172527792,-0.355040700890785,0.03262118204571916,1,1
